Περιγραφή,Κωδικός,Έτος,Μήνας,Sales,Forecasts
"ΕΥΡΗΚΑ ΜΑΣΣΑΛΙΑΣ 2,7L/54M -4€",00546,2023,Μάιος,671,200
"ΕΥΡΗΚΑ ΜΑΣΣΑΛΙΑΣ 2,7L/54M -4€",00546,2023,Ιούνιος,531,412
"ΕΥΡΗΚΑ ΜΑΣΣΑΛΙΑΣ 2,7L/54M -4€",00546,2023,Ιούλιος,987,618
"ΕΥΡΗΚΑ ΜΑΣΣΑΛΙΑΣ 2,7L/54M -4€",00546,2023,Αύγουστος,454,650
"ΕΥΡΗΚΑ ΜΑΣΣΑΛΙΑΣ 2,7L/54M -4€",00546,2023,Σεπτέμβριος,716,470
"ΕΥΡΗΚΑ ΜΑΣΣΑΛΙΑΣ 2,7L/54M -4€",00546,2023,Οκτώβριος,1016,650
"ΕΥΡΗΚΑ ΜΑΣΣΑΛΙΑΣ 2,7L/54M -4€",00546,2023,Νοέμβριος,1361,450
"ΕΥΡΗΚΑ ΜΑΣΣΑΛΙΑΣ 2,7L/54M -4€",00546,2023,Δεκέμβριος,401,580
ΕΥΡΗΚΑ SENSO 1 LT ΠΡΟΣΦ.,0096,2023,Ιανουάριος,577,600
ΕΥΡΗΚΑ SENSO 1 LT ΠΡΟΣΦ.,0096,2023,Φεβρουάριος,507,500
ΕΥΡΗΚΑ SENSO 1 LT ΠΡΟΣΦ.,0096,2023,Μάρτιος,635,550
ΕΥΡΗΚΑ SENSO 1 LT ΠΡΟΣΦ.,0096,2023,Απρίλιος,679,600
ΕΥΡΗΚΑ SENSO 1 LT ΠΡΟΣΦ.,0096,2023,Μάιος,822,600
ΕΥΡΗΚΑ SENSO 1 LT ΠΡΟΣΦ.,0096,2023,Ιούνιος,883,600
ΕΥΡΗΚΑ SENSO 1 LT ΠΡΟΣΦ.,0096,2023,Ιούλιος,728,700
ΕΥΡΗΚΑ SENSO 1 LT ΠΡΟΣΦ.,0096,2023,Αύγουστος,942,700
ΕΥΡΗΚΑ SENSO 1 LT ΠΡΟΣΦ.,0096,2023,Σεπτέμβριος,854,700
ΕΥΡΗΚΑ SENSO 1 LT ΠΡΟΣΦ.,0096,2023,Οκτώβριος,824,700
ΕΥΡΗΚΑ SENSO 1 LT ΠΡΟΣΦ.,0096,2023,Νοέμβριος,603,600
ΕΥΡΗΚΑ SENSO 1 LT ΠΡΟΣΦ.,0096,2023,Δεκέμβριος,404,550
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΚΛΑΣΣΙΚΟ 2L-1€,010012CYP,2023,Ιανουάριος,2006,1980
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΚΛΑΣΣΙΚΟ 2L-1€,010012CYP,2023,Φεβρουάριος,600,900
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΚΛΑΣΣΙΚΟ 2L-1€,010012CYP,2023,Μάρτιος,534,960
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΚΛΑΣΣΙΚΟ 2L-1€,010012CYP,2023,Απρίλιος,720,960
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΚΛΑΣΣΙΚΟ 2L-1€,010012CYP,2023,Μάιος,454,960
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΚΛΑΣΣΙΚΟ 2L-1€,010012CYP,2023,Ιούνιος,0,840
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΚΛΑΣΣΙΚΟ 2L-1€,010012CYP,2023,Ιούλιος,0,840
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΚΛΑΣΣΙΚΟ 2L-1€,010012CYP,2023,Αύγουστος,0,840
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΚΛΑΣΣΙΚΟ 2L-1€,010012CYP,2023,Σεπτέμβριος,840,900
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΚΛΑΣΣΙΚΟ 2L-1€,010012CYP,2023,Οκτώβριος,1295,840
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΚΛΑΣΣΙΚΟ 2L-1€,010012CYP,2023,Νοέμβριος,1162,780
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΚΛΑΣΣΙΚΟ 2L-1€,010012CYP,2023,Δεκέμβριος,0,780
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2023,Ιανουάριος,465,180
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2023,Φεβρουάριος,634,480
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2023,Μάρτιος,0,420
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2023,Απρίλιος,300,480
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2023,Μάιος,332,420
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2023,Ιούνιος,0,480
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2023,Ιούλιος,420,420
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2023,Αύγουστος,0,480
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2023,Σεπτέμβριος,300,420
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2023,Οκτώβριος,326,420
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2023,Νοέμβριος,780,480
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2023,Δεκέμβριος,480,420
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2023,Ιανουάριος,906,480
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2023,Φεβρουάριος,670,480
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2023,Μάρτιος,60,540
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2023,Απρίλιος,0,480
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2023,Μάιος,561,480
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2023,Ιούνιος,0,540
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2023,Ιούλιος,480,480
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2023,Αύγουστος,0,480
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2023,Σεπτέμβριος,360,360
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2023,Οκτώβριος,406,300
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2023,Νοέμβριος,960,300
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2023,Δεκέμβριος,284,300
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2023,Ιανουάριος,2163,1620
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2023,Φεβρουάριος,471,660
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2023,Μάρτιος,540,720
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2023,Απρίλιος,1262,660
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2023,Μάιος,0,660
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2023,Ιούνιος,0,660
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2023,Ιούλιος,360,660
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2023,Αύγουστος,0,660
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2023,Σεπτέμβριος,480,480
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2023,Οκτώβριος,184,480
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2023,Νοέμβριος,840,480
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2023,Δεκέμβριος,154,480
FAMOZO FRESH TRG 750ML 16PCS,030106,2023,Ιανουάριος,120,120
FAMOZO FRESH TRG 750ML 16PCS,030106,2023,Φεβρουάριος,210,270
FAMOZO FRESH TRG 750ML 16PCS,030106,2023,Μάρτιος,270,270
FAMOZO FRESH TRG 750ML 16PCS,030106,2023,Απρίλιος,210,300
FAMOZO FRESH TRG 750ML 16PCS,030106,2023,Μάιος,539,270
FAMOZO FRESH TRG 750ML 16PCS,030106,2023,Ιούνιος,0,270
FAMOZO FRESH TRG 750ML 16PCS,030106,2023,Ιούλιος,331,300
FAMOZO FRESH TRG 750ML 16PCS,030106,2023,Αύγουστος,0,270
FAMOZO FRESH TRG 750ML 16PCS,030106,2023,Σεπτέμβριος,370,270
FAMOZO FRESH TRG 750ML 16PCS,030106,2023,Οκτώβριος,260,300
FAMOZO FRESH TRG 750ML 16PCS,030106,2023,Νοέμβριος,440,270
FAMOZO FRESH TRG 750ML 16PCS,030106,2023,Δεκέμβριος,330,270
FAMOZO FRESH RFL 750ML 16PCS,030206,2023,Ιανουάριος,252,252
FAMOZO FRESH RFL 750ML 16PCS,030206,2023,Φεβρουάριος,288,324
FAMOZO FRESH RFL 750ML 16PCS,030206,2023,Μάρτιος,530,288
FAMOZO FRESH RFL 750ML 16PCS,030206,2023,Απρίλιος,252,324
FAMOZO FRESH RFL 750ML 16PCS,030206,2023,Μάιος,360,288
FAMOZO FRESH RFL 750ML 16PCS,030206,2023,Ιούνιος,0,324
FAMOZO FRESH RFL 750ML 16PCS,030206,2023,Ιούλιος,360,288
FAMOZO FRESH RFL 750ML 16PCS,030206,2023,Αύγουστος,0,324
FAMOZO FRESH RFL 750ML 16PCS,030206,2023,Σεπτέμβριος,369,288
FAMOZO FRESH RFL 750ML 16PCS,030206,2023,Οκτώβριος,72,324
FAMOZO FRESH RFL 750ML 16PCS,030206,2023,Νοέμβριος,828,288
FAMOZO FRESH RFL 750ML 16PCS,030206,2023,Δεκέμβριος,360,324
FAMOZO CLEAR RFL 750ML 16PCS,030406,2023,Ιανουάριος,216,216
FAMOZO CLEAR RFL 750ML 16PCS,030406,2023,Φεβρουάριος,144,216
FAMOZO CLEAR RFL 750ML 16PCS,030406,2023,Μάρτιος,374,216
FAMOZO CLEAR RFL 750ML 16PCS,030406,2023,Απρίλιος,252,216
FAMOZO CLEAR RFL 750ML 16PCS,030406,2023,Μάιος,270,216
FAMOZO CLEAR RFL 750ML 16PCS,030406,2023,Ιούνιος,0,216
FAMOZO CLEAR RFL 750ML 16PCS,030406,2023,Ιούλιος,128,216
FAMOZO CLEAR RFL 750ML 16PCS,030406,2023,Αύγουστος,0,216
FAMOZO CLEAR RFL 750ML 16PCS,030406,2023,Σεπτέμβριος,226,216
FAMOZO CLEAR RFL 750ML 16PCS,030406,2023,Οκτώβριος,288,216
FAMOZO CLEAR RFL 750ML 16PCS,030406,2023,Νοέμβριος,451,216
FAMOZO CLEAR RFL 750ML 16PCS,030406,2023,Δεκέμβριος,360,216
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2023,Ιανουάριος,237,350
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2023,Φεβρουάριος,211,450
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2023,Μάρτιος,329,260
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2023,Απρίλιος,612,400
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2023,Μάιος,787,915
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2023,Ιούνιος,471,450
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2023,Ιούλιος,466,530
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2023,Αύγουστος,495,650
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2023,Σεπτέμβριος,1032,650
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2023,Οκτώβριος,393,400
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2023,Νοέμβριος,521,450
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2023,Δεκέμβριος,437,440
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2023,Ιανουάριος,232,250
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2023,Φεβρουάριος,218,290
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2023,Μάρτιος,306,250
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2023,Απρίλιος,431,350
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2023,Μάιος,624,350
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2023,Ιούνιος,321,250
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2023,Ιούλιος,374,300
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2023,Αύγουστος,309,300
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2023,Σεπτέμβριος,483,340
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2023,Οκτώβριος,448,300
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2023,Νοέμβριος,370,270
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2023,Δεκέμβριος,399,250
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2023,Ιανουάριος,360,360
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2023,Φεβρουάριος,1125,630
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2023,Μάρτιος,603,630
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2023,Απρίλιος,0,585
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2023,Μάιος,1305,585
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2023,Ιούνιος,0,630
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2023,Ιούλιος,630,585
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2023,Αύγουστος,630,585
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2023,Σεπτέμβριος,675,630
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2023,Οκτώβριος,0,585
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2023,Νοέμβριος,1540,585
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2023,Δεκέμβριος,360,630
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2023,Ιανουάριος,450,270
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2023,Φεβρουάριος,180,225
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2023,Μάρτιος,255,225
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2023,Απρίλιος,450,225
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2023,Μάιος,135,270
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2023,Ιούνιος,0,225
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2023,Ιούλιος,225,225
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2023,Αύγουστος,270,225
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2023,Σεπτέμβριος,225,225
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2023,Οκτώβριος,495,225
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2023,Νοέμβριος,373,225
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2023,Δεκέμβριος,180,225
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2023,Ιανουάριος,0,0
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2023,Φεβρουάριος,270,252
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2023,Μάρτιος,432,288
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2023,Απρίλιος,144,288
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2023,Μάιος,591,252
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2023,Ιούνιος,144,270
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2023,Ιούλιος,252,324
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2023,Αύγουστος,0,288
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2023,Σεπτέμβριος,324,288
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2023,Οκτώβριος,586,252
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2023,Νοέμβριος,190,288
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2023,Δεκέμβριος,432,252
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2023,Ιανουάριος,0,0
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2023,Φεβρουάριος,729,108
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2023,Μάρτιος,0,360
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2023,Απρίλιος,956,324
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2023,Μάιος,583,360
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2023,Ιούνιος,72,324
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2023,Ιούλιος,288,324
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2023,Αύγουστος,0,360
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2023,Σεπτέμβριος,585,360
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2023,Οκτώβριος,360,324
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2023,Νοέμβριος,496,324
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2023,Δεκέμβριος,472,324
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2023,Ιανουάριος,1517,798
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2023,Φεβρουάριος,0,336
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2023,Μάρτιος,882,294
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2023,Απρίλιος,1154,294
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2023,Μάιος,974,294
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2023,Ιούνιος,504,354
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2023,Ιούλιος,1035,294
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2023,Αύγουστος,1344,294
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2023,Σεπτέμβριος,2393,294
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2023,Οκτώβριος,0,294
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2023,Νοέμβριος,0,294
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2023,Δεκέμβριος,2310,294
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2023,Ιανουάριος,473,468
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2023,Φεβρουάριος,396,360
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2023,Μάρτιος,792,360
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2023,Απρίλιος,337,360
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2023,Μάιος,598,324
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2023,Ιούνιος,72,324
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2023,Ιούλιος,648,324
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2023,Αύγουστος,288,360
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2023,Σεπτέμβριος,0,360
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2023,Οκτώβριος,792,324
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2023,Νοέμβριος,322,324
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2023,Δεκέμβριος,432,324
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2023,Ιανουάριος,576,576
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2023,Φεβρουάριος,756,540
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2023,Μάρτιος,648,504
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2023,Απρίλιος,72,468
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2023,Μάιος,957,468
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2023,Ιούνιος,72,468
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2023,Ιούλιος,0,468
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2023,Αύγουστος,144,468
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2023,Σεπτέμβριος,184,504
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2023,Οκτώβριος,1152,468
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2023,Νοέμβριος,352,468
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2023,Δεκέμβριος,432,468
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2023,Ιανουάριος,378,300
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2023,Φεβρουάριος,710,600
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2023,Μάρτιος,1146,550
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2023,Απρίλιος,0,350
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2023,Μάιος,621,500
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2023,Ιούνιος,0,500
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2023,Ιούλιος,1456,500
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2023,Αύγουστος,0,550
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2023,Σεπτέμβριος,0,500
